design_id,split,family,task_id,seed,policy,verify_enabled,status,solved,accounted_cost_usd,provider_reported_cost_usd,conservative_reserve_usd,elapsed_s,tool_calls,attempts,model_events,provider_retries,tokens_complete,known_tokens,unknown_token_upper_bound,hidden_passed,hidden_total,public_passed,public_total,verification_calls,verification_elapsed_s,caught_supplemental_failures,supplemental_grader_disagreement,supplemental_grader_disagreement_direction,success_after_repair,regressions_introduced,unnecessary_edits
47:geospatial-repair-3:cheap_only:verify-0,validation,geospatial,geospatial-repair-3,47,cheap_only,0,completed,1,6e-05,6e-05,0,3.149669,3,1,1,0,1,1015,0,5,5,2,2,0,0,0,unknown,,0,0,1
47:geospatial-repair-3:cheap_only:verify-1,validation,geospatial,geospatial-repair-3,47,cheap_only,1,completed,1,6e-05,6e-05,0,3.641011,4,1,1,0,1,1015,0,5,5,2,2,1,0.5017,0,0,,0,0,1
73:binary_protocol-repair-1:cheap_only:verify-0,validation,binary_protocol,binary_protocol-repair-1,73,cheap_only,0,completed,1,0.000138,0.000138,0,7.084799,3,1,1,0,1,1656,0,5,5,3,3,0,0,0,unknown,,0,0,1
73:binary_protocol-repair-1:cheap_only:verify-1,validation,binary_protocol,binary_protocol-repair-1,73,cheap_only,1,completed,1,0.0001,0.0001,0,5.346257,4,1,1,0,1,1366,0,5,5,3,3,1,0.401472,0,0,,0,0,1
73:binary_protocol-repair-2:cheap_only:verify-0,validation,binary_protocol,binary_protocol-repair-2,73,cheap_only,0,completed,1,0.000101,0.000101,0,5.523827,3,1,1,0,1,1374,0,5,5,3,3,0,0,0,unknown,,0,0,0
73:binary_protocol-repair-2:cheap_only:verify-1,validation,binary_protocol,binary_protocol-repair-2,73,cheap_only,1,completed,1,0.000135,0.000135,0,7.286296,4,1,1,0,1,1635,0,5,5,3,3,1,0.502685,0,0,,0,0,1
73:binary_protocol-repair-3:cheap_only:verify-0,validation,binary_protocol,binary_protocol-repair-3,73,cheap_only,0,completed,1,7.6e-05,7.6e-05,0,4.403818,3,1,1,0,1,1179,0,5,5,3,3,0,0,0,unknown,,0,0,1
73:binary_protocol-repair-3:cheap_only:verify-1,validation,binary_protocol,binary_protocol-repair-3,73,cheap_only,1,completed,1,0.000116,0.000116,0,6.101805,4,1,1,0,1,1485,0,5,5,3,3,1,0.552988,0,0,,0,0,1
73:geospatial-repair-1:cheap_only:verify-0,validation,geospatial,geospatial-repair-1,73,cheap_only,0,completed,1,6.2e-05,6.2e-05,0,3.123085,3,1,1,0,1,1028,0,5,5,2,2,0,0,0,unknown,,0,0,1
73:geospatial-repair-1:cheap_only:verify-1,validation,geospatial,geospatial-repair-1,73,cheap_only,1,completed,1,6.2e-05,6.2e-05,0,4.638707,4,1,1,0,1,1028,0,5,5,2,2,1,0.501496,0,0,,0,0,1
73:geospatial-repair-2:cheap_only:verify-0,validation,geospatial,geospatial-repair-2,73,cheap_only,0,completed,1,0.000125,0.000125,0,5.754975,3,2,2,0,1,2076,0,5,5,2,2,0,0,0,unknown,,1,0,0
73:geospatial-repair-2:cheap_only:verify-1,validation,geospatial,geospatial-repair-2,73,cheap_only,1,completed,1,6.1e-05,6.1e-05,0,4.33957,4,1,1,0,1,1030,0,5,5,2,2,1,0.559888,0,0,,0,0,0
73:geospatial-repair-3:cheap_only:verify-0,validation,geospatial,geospatial-repair-3,73,cheap_only,0,completed,1,6e-05,6e-05,0,3.374465,3,1,1,0,1,1016,0,5,5,2,2,0,0,0,unknown,,0,0,1
73:geospatial-repair-3:cheap_only:verify-1,validation,geospatial,geospatial-repair-3,73,cheap_only,1,completed,1,0.000229,0.00022899999999999998,2.710505431213761e-20,10.547825,5,2,2,0,1,3100,0,5,5,2,2,1,0.744315,0,0,,1,0,1
101:binary_protocol-repair-1:cheap_only:verify-0,validation,binary_protocol,binary_protocol-repair-1,101,cheap_only,0,completed,1,0.000222,0.000222,0,13.270085,3,1,1,0,1,2305,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-1:cheap_only:verify-1,validation,binary_protocol,binary_protocol-repair-1,101,cheap_only,1,completed,1,0.000141,0.000141,0,7.432464,4,1,1,0,1,1679,0,5,5,3,3,1,0.503657,0,0,,0,0,1
101:binary_protocol-repair-2:cheap_only:verify-0,validation,binary_protocol,binary_protocol-repair-2,101,cheap_only,0,completed,1,0.000107,0.000107,0,5.834319,3,1,1,0,1,1421,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-2:cheap_only:verify-1,validation,binary_protocol,binary_protocol-repair-2,101,cheap_only,1,completed,1,0.000151,0.000151,0,9.231952,4,1,1,0,1,1762,0,5,5,3,3,1,0.504126,0,0,,0,0,1
101:binary_protocol-repair-3:cheap_only:verify-0,validation,binary_protocol,binary_protocol-repair-3,101,cheap_only,0,completed,1,9.2e-05,9.2e-05,0,8.28841,3,1,1,0,1,1300,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-3:cheap_only:verify-1,validation,binary_protocol,binary_protocol-repair-3,101,cheap_only,1,completed,1,0.000109,0.000109,0,6.505018,4,1,1,0,1,1432,0,5,5,3,3,1,0.502821,0,0,,0,0,1
101:geospatial-repair-1:cheap_only:verify-0,validation,geospatial,geospatial-repair-1,101,cheap_only,0,completed,1,0.000124,0.000124,0,7.3853,3,2,2,0,1,2059,0,5,5,2,2,0,0,0,unknown,,1,0,1
101:geospatial-repair-1:cheap_only:verify-1,validation,geospatial,geospatial-repair-1,101,cheap_only,1,completed,1,6.5e-05,6.5e-05,0,4.043368,4,1,1,0,1,1054,0,5,5,2,2,1,0.404379,0,0,,0,0,1
101:geospatial-repair-2:cheap_only:verify-0,validation,geospatial,geospatial-repair-2,101,cheap_only,0,completed,1,0.000125,0.000125,0,9.103166,3,2,2,0,1,2080,0,5,5,2,2,0,0,0,unknown,,1,0,0
101:geospatial-repair-2:cheap_only:verify-1,validation,geospatial,geospatial-repair-2,101,cheap_only,1,completed,1,6.1e-05,6.1e-05,0,4.443495,4,1,1,0,1,1028,0,5,5,2,2,1,0.451961,0,0,,0,0,0
101:geospatial-repair-3:cheap_only:verify-0,validation,geospatial,geospatial-repair-3,101,cheap_only,0,completed,1,0.000203,0.000203,0,13.978537,5,3,3,0,1,3472,0,5,5,2,2,0,0,0,unknown,,1,0,1
101:geospatial-repair-3:cheap_only:verify-1,validation,geospatial,geospatial-repair-3,101,cheap_only,1,completed,1,0.000181,0.000181,0,8.002987,5,2,2,0,1,2621,0,5,5,2,2,1,0.503961,0,0,,1,0,1
31:binary_protocol-repair-1:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-1,31,escalate_on_failure,0,completed,1,9.6e-05,9.6e-05,0,6.638646,3,1,1,0,1,1335,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:binary_protocol-repair-1:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-1,31,escalate_on_failure,1,completed,1,0.0001,0.0001,0,6.798278,4,1,1,0,1,1367,0,5,5,3,3,1,0.503961,0,0,,0,0,1
31:binary_protocol-repair-2:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-2,31,escalate_on_failure,0,completed,1,0.000128,0.000128,0,7.201868,3,1,1,0,1,1581,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:binary_protocol-repair-2:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-2,31,escalate_on_failure,1,completed,1,0.000107,0.000107,0,7.270299,4,1,1,0,1,1421,0,5,5,3,3,1,0.505516,0,0,,0,0,0
31:binary_protocol-repair-3:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-3,31,escalate_on_failure,0,completed,1,0.000115,0.000115,0,7.565778,3,1,1,0,1,1478,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:binary_protocol-repair-3:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-3,31,escalate_on_failure,1,completed,1,8.3e-05,8.3e-05,0,5.941676,4,1,1,0,1,1228,0,5,5,3,3,1,0.556828,0,0,,0,0,1
31:geospatial-repair-1:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-1,31,escalate_on_failure,0,completed,1,6.2e-05,6.2e-05,0,3.767961,3,1,1,0,1,1027,0,5,5,2,2,0,0,0,unknown,,0,0,1
31:geospatial-repair-1:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-1,31,escalate_on_failure,1,completed,1,0.000285,0.000285,0,33.707107,5,3,3,0,1,3755,0,5,5,2,2,1,0.452365,0,0,,1,0,0
31:geospatial-repair-2:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-2,31,escalate_on_failure,0,completed,1,0.000117,0.000117,0,7.525547,4,2,2,0,1,1987,0,5,5,2,2,0,0,0,unknown,,1,0,0
31:geospatial-repair-2:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-2,31,escalate_on_failure,1,completed,1,6.2e-05,6.2e-05,0,3.644629,4,1,1,0,1,1038,0,5,5,2,2,1,0.451436,0,0,,0,0,0
31:geospatial-repair-3:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-3,31,escalate_on_failure,0,completed,1,0.000358,0.00035800000000000003,0,34.047005,5,3,3,0,1,4554,0,5,5,2,2,0,0,0,unknown,,1,0,1
31:geospatial-repair-3:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-3,31,escalate_on_failure,1,completed,1,0.000227,0.000227,0,17.371656,6,3,3,0,1,3768,0,5,5,2,2,1,0.452775,0,0,,1,0,1
47:binary_protocol-repair-1:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-1,47,escalate_on_failure,0,completed,0,0.000213,0.000213,0,7.354787,3,1,1,0,1,2235,0,4,5,3,3,0,0,0,unknown,,0,0,1
47:binary_protocol-repair-1:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-1,47,escalate_on_failure,1,completed,1,0.000167,0.000167,0,6.727597,4,1,1,0,1,1884,0,5,5,3,3,1,0.557098,0,0,,0,0,1
47:binary_protocol-repair-2:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-2,47,escalate_on_failure,0,completed,1,0.00012,0.00012,0,4.437356,3,1,1,0,1,1521,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:binary_protocol-repair-2:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-2,47,escalate_on_failure,1,completed,1,0.000107,0.000107,0,4.591857,4,1,1,0,1,1426,0,5,5,3,3,1,0.452415,0,0,,0,0,1
47:binary_protocol-repair-3:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-3,47,escalate_on_failure,0,completed,1,0.000126,0.000126,0,4.98101,3,1,1,0,1,1559,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:binary_protocol-repair-3:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-3,47,escalate_on_failure,1,completed,1,8.9e-05,8.9e-05,0,3.895263,4,1,1,0,1,1274,0,5,5,3,3,1,0.451627,0,0,,0,0,1
47:geospatial-repair-1:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-1,47,escalate_on_failure,0,completed,1,0.000143,0.000143,0,10.802411,4,2,2,0,1,2297,0,5,5,2,2,0,0,0,unknown,,1,0,0
47:geospatial-repair-1:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-1,47,escalate_on_failure,1,completed,1,0.000161,0.000161,0,10.444751,5,2,2,0,1,2458,0,5,5,2,2,1,0.453429,0,0,,1,0,0
47:geospatial-repair-2:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-2,47,escalate_on_failure,0,completed,1,0.00012,0.00012,0,8.595721,4,2,2,0,1,2028,0,5,5,2,2,0,0,0,unknown,,1,0,0
47:geospatial-repair-2:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-2,47,escalate_on_failure,1,completed,1,6.5e-05,6.5e-05,0,4.38441,4,1,1,0,1,1059,0,5,5,2,2,1,0.451492,0,0,,0,0,0
47:geospatial-repair-3:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-3,47,escalate_on_failure,0,completed,1,0.00026,0.00026000000000000003,0,26.566703,5,3,3,0,1,3997,0,5,5,2,2,0,0,0,unknown,,1,0,1
47:geospatial-repair-3:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-3,47,escalate_on_failure,1,completed,1,6e-05,6e-05,0,4.430705,4,1,1,0,1,1015,0,5,5,2,2,1,0.502888,0,0,,0,0,1
73:binary_protocol-repair-1:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-1,73,escalate_on_failure,0,completed,1,0.000108,0.000108,0,4.551664,3,1,1,0,1,1428,0,5,5,3,3,0,0,0,unknown,,0,0,1
73:binary_protocol-repair-1:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-1,73,escalate_on_failure,1,completed,1,9.7e-05,9.7e-05,0,5.290374,4,1,1,0,1,1342,0,5,5,3,3,1,0.451969,0,0,,0,0,1
73:binary_protocol-repair-2:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-2,73,escalate_on_failure,0,completed,0,0.000102,0.000102,0,4.685851,3,1,1,0,1,1385,0,4,5,3,3,0,0,0,unknown,,0,0,1
73:binary_protocol-repair-2:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-2,73,escalate_on_failure,1,completed,1,0.000104,0.000104,0,5.981709,4,1,1,0,1,1399,0,5,5,3,3,1,0.502786,0,0,,0,0,0
73:binary_protocol-repair-3:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-3,73,escalate_on_failure,0,completed,1,7.6e-05,7.6e-05,0,5.137069,3,1,1,0,1,1179,0,5,5,3,3,0,0,0,unknown,,0,0,1
73:binary_protocol-repair-3:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-3,73,escalate_on_failure,1,completed,1,8.2e-05,8.2e-05,0,5.511305,4,1,1,0,1,1221,0,5,5,3,3,1,0.555462,0,0,,0,0,1
73:geospatial-repair-1:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-1,73,escalate_on_failure,0,completed,1,6.2e-05,6.2e-05,0,3.731597,3,1,1,0,1,1028,0,5,5,2,2,0,0,0,unknown,,0,0,1
73:geospatial-repair-1:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-1,73,escalate_on_failure,1,completed,1,0.000285,0.00028500000000000004,0,31.275873,5,3,3,0,1,3747,0,5,5,2,2,1,0.504371,0,0,,1,0,0
73:geospatial-repair-2:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-2,73,escalate_on_failure,0,completed,1,0.000234,0.000234,0,27.501606,4,3,3,0,1,3409,0,5,5,2,2,0,0,0,unknown,,1,0,0
73:geospatial-repair-2:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-2,73,escalate_on_failure,1,completed,1,0.000199,0.000199,0,19.856938,4,2,2,0,1,2444,0,5,5,2,2,1,0.502912,0,0,,1,0,1
73:geospatial-repair-3:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-3,73,escalate_on_failure,0,completed,1,6e-05,6e-05,0,3.796684,3,1,1,0,1,1016,0,5,5,2,2,0,0,0,unknown,,0,0,1
73:geospatial-repair-3:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-3,73,escalate_on_failure,1,completed,1,0.000196,0.000196,0,18.203765,4,2,2,0,1,2425,0,5,5,2,2,1,0.762389,0,0,,1,0,1
101:binary_protocol-repair-1:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-1,101,escalate_on_failure,0,completed,1,9.4e-05,9.4e-05,0,5.416896,3,1,1,0,1,1320,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-1:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-1,101,escalate_on_failure,1,completed,1,0.000108,0.000108,0,6.329852,4,1,1,0,1,1424,0,5,5,3,3,1,0.505719,0,0,,0,0,1
101:binary_protocol-repair-2:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-2,101,escalate_on_failure,0,completed,1,0.000108,0.000108,0,6.319627,3,1,1,0,1,1430,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-2:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-2,101,escalate_on_failure,1,completed,1,0.00012,0.00012,0,6.523126,4,1,1,0,1,1519,0,5,5,3,3,1,0.503165,0,0,,0,0,1
101:binary_protocol-repair-3:escalate_on_failure:verify-0,validation,binary_protocol,binary_protocol-repair-3,101,escalate_on_failure,0,completed,1,0.000123,0.000123,0,6.150142,3,1,1,0,1,1538,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-3:escalate_on_failure:verify-1,validation,binary_protocol,binary_protocol-repair-3,101,escalate_on_failure,1,completed,1,7.7e-05,7.7e-05,0,4.339051,4,1,1,0,1,1183,0,5,5,3,3,1,0.452204,0,0,,0,0,1
101:geospatial-repair-1:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-1,101,escalate_on_failure,0,completed,1,0.000268,0.000268,0,20.201688,4,3,3,0,1,3622,0,5,5,2,2,0,0,0,unknown,,1,0,0
101:geospatial-repair-1:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-1,101,escalate_on_failure,1,completed,1,0.000102,0.000102,0,5.642232,4,1,1,0,1,1336,0,5,5,2,2,1,0.50188,0,0,,0,0,1
101:geospatial-repair-2:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-2,101,escalate_on_failure,0,completed,1,6.1e-05,6.1e-05,0,8.234558,3,1,1,0,1,1028,0,5,5,2,2,0,0,0,unknown,,0,0,0
101:geospatial-repair-2:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-2,101,escalate_on_failure,1,completed,1,6.1e-05,6.1e-05,0,5.514193,4,1,1,0,1,1027,0,5,5,2,2,1,0.401474,0,0,,0,0,0
101:geospatial-repair-3:escalate_on_failure:verify-0,validation,geospatial,geospatial-repair-3,101,escalate_on_failure,0,completed,1,0.000188,0.00018800000000000002,0,16.60804,3,2,2,0,1,2379,0,5,5,2,2,0,0,0,unknown,,1,0,1
101:geospatial-repair-3:escalate_on_failure:verify-1,validation,geospatial,geospatial-repair-3,101,escalate_on_failure,1,completed,1,6.6e-05,6.6e-05,0,4.765181,4,1,1,0,1,1062,0,5,5,2,2,1,0.502282,0,0,,0,0,1
31:binary_protocol-repair-1:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-1,31,static_router,0,completed,1,0.000146,0.000146,0,10.235263,3,1,1,0,1,1721,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:binary_protocol-repair-1:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-1,31,static_router,1,completed,1,0.000216,0.000216,0,15.191765,4,1,1,0,1,2256,0,5,5,3,3,1,0.552975,0,0,,0,0,1
31:binary_protocol-repair-2:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-2,31,static_router,0,completed,1,0.000123,0.000123,0,8.196658,3,1,1,0,1,1542,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:binary_protocol-repair-2:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-2,31,static_router,1,completed,0,0.000143,0.000143,0,9.710587,4,1,1,0,1,1698,0,4,5,3,3,1,0.554941,0,1,missed_failure,0,0,1
31:binary_protocol-repair-3:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-3,31,static_router,0,completed,1,0.000112,0.000112,0,7.217905,3,1,1,0,1,1456,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:binary_protocol-repair-3:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-3,31,static_router,1,completed,1,7.4e-05,7.4e-05,0,4.914604,4,1,1,0,1,1163,0,5,5,3,3,1,0.452059,0,0,,0,0,1
31:geospatial-repair-1:static_router:verify-0,validation,geospatial,geospatial-repair-1,31,static_router,0,completed,1,0.000227,0.000227,0,16.859936,3,2,2,0,1,2653,0,5,5,2,2,0,0,0,unknown,,1,0,1
31:geospatial-repair-1:static_router:verify-1,validation,geospatial,geospatial-repair-1,31,static_router,1,completed,1,6.2e-05,6.2e-05,0,5.735343,4,1,1,0,1,1027,0,5,5,2,2,1,0.691531,0,0,,0,0,1
31:geospatial-repair-2:static_router:verify-0,validation,geospatial,geospatial-repair-2,31,static_router,0,completed,1,0.000108,0.000108,0,4.841057,4,2,2,0,1,1964,0,5,5,2,2,0,0,0,unknown,,1,0,0
31:geospatial-repair-2:static_router:verify-1,validation,geospatial,geospatial-repair-2,31,static_router,1,completed,1,6.2e-05,6.2e-05,0,3.725091,4,1,1,0,1,1035,0,5,5,2,2,1,0.450472,0,0,,0,0,0
31:geospatial-repair-3:static_router:verify-0,validation,geospatial,geospatial-repair-3,31,static_router,0,completed,1,0.000189,0.00018899999999999999,2.710505431213761e-20,18.236539,4,2,2,0,1,2637,0,5,5,2,2,0,0,0,unknown,,1,0,1
31:geospatial-repair-3:static_router:verify-1,validation,geospatial,geospatial-repair-3,31,static_router,1,completed,1,0.000324,0.00032399999999999996,5.421010862427522e-20,32.258231,6,3,3,0,1,4352,0,5,5,2,2,1,0.502283,0,0,,1,0,1
47:binary_protocol-repair-1:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-1,47,static_router,0,completed,1,0.000143,0.000143,0,5.030798,3,1,1,0,1,1694,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:binary_protocol-repair-1:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-1,47,static_router,1,completed,1,0.000162,0.000162,0,6.164069,4,1,1,0,1,1843,0,5,5,3,3,1,0.554106,0,0,,0,0,1
47:binary_protocol-repair-2:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-2,47,static_router,0,completed,1,0.000117,0.000117,0,4.016073,3,1,1,0,1,1496,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:binary_protocol-repair-2:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-2,47,static_router,1,completed,0,0.000269,0.000269,0,9.693447,4,1,1,0,1,2669,0,4,5,3,3,1,0.453193,0,1,missed_failure,0,0,1
47:binary_protocol-repair-3:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-3,47,static_router,0,completed,1,6.8e-05,6.8e-05,0,2.899596,3,1,1,0,1,1120,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:binary_protocol-repair-3:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-3,47,static_router,1,completed,1,9.6e-05,9.6e-05,0,5.846962,4,1,1,0,1,1330,0,5,5,3,3,1,0.69676,0,0,,0,0,1
47:geospatial-repair-1:static_router:verify-0,validation,geospatial,geospatial-repair-1,47,static_router,0,completed,1,0.000284,0.000284,0,21.736625,4,3,3,0,1,3744,0,5,5,2,2,0,0,0,unknown,,1,0,0
47:geospatial-repair-1:static_router:verify-1,validation,geospatial,geospatial-repair-1,47,static_router,1,completed,1,0.000219,0.00021899999999999998,2.710505431213761e-20,22.85201,5,3,3,0,1,3247,0,5,5,2,2,1,0.502463,0,0,,1,0,0
47:geospatial-repair-2:static_router:verify-0,validation,geospatial,geospatial-repair-2,47,static_router,0,completed,1,6.5e-05,6.5e-05,0,3.301054,3,1,1,0,1,1059,0,5,5,2,2,0,0,0,unknown,,0,0,0
47:geospatial-repair-2:static_router:verify-1,validation,geospatial,geospatial-repair-2,47,static_router,1,completed,1,6.5e-05,6.5e-05,0,3.955891,4,1,1,0,1,1059,0,5,5,2,2,1,0.502376,0,0,,0,0,0
47:geospatial-repair-3:static_router:verify-0,validation,geospatial,geospatial-repair-3,47,static_router,0,completed,1,0.000181,0.000181,0,18.776446,4,3,3,0,1,2937,0,5,5,2,2,0,0,0,unknown,,1,0,0
47:geospatial-repair-3:static_router:verify-1,validation,geospatial,geospatial-repair-3,47,static_router,1,completed,1,6e-05,6e-05,0,6.93666,4,1,1,0,1,1015,0,5,5,2,2,1,0.502711,0,0,,0,0,1
73:binary_protocol-repair-1:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-1,73,static_router,0,completed,1,0.000133,0.000133,0,6.336684,3,1,1,0,1,1621,0,5,5,3,3,0,0,0,unknown,,0,0,1
73:binary_protocol-repair-1:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-1,73,static_router,1,completed,1,0.000109,0.000109,0,6.189994,4,1,1,0,1,1436,0,5,5,3,3,1,0.50269,0,0,,0,0,1
73:binary_protocol-repair-2:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-2,73,static_router,0,completed,1,0.000106,0.000106,0,6.842791,3,1,1,0,1,1412,0,5,5,3,3,0,0,0,unknown,,0,0,0
73:binary_protocol-repair-2:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-2,73,static_router,1,completed,1,0.000112,0.000112,0,6.150333,4,1,1,0,1,1461,0,5,5,3,3,1,0.453658,0,0,,0,0,1
73:binary_protocol-repair-3:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-3,73,static_router,0,completed,1,8.2e-05,8.2e-05,0,5.849012,3,1,1,0,1,1221,0,5,5,3,3,0,0,0,unknown,,0,0,1
73:binary_protocol-repair-3:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-3,73,static_router,1,completed,1,8.2e-05,8.2e-05,0,5.121034,4,1,1,0,1,1224,0,5,5,3,3,1,0.502803,0,0,,0,0,1
73:geospatial-repair-1:static_router:verify-0,validation,geospatial,geospatial-repair-1,73,static_router,0,completed,1,6.2e-05,6.2e-05,0,3.492998,3,1,1,0,1,1028,0,5,5,2,2,0,0,0,unknown,,0,0,1
73:geospatial-repair-1:static_router:verify-1,validation,geospatial,geospatial-repair-1,73,static_router,1,completed,1,6.2e-05,6.2e-05,0,4.481185,4,1,1,0,1,1028,0,5,5,2,2,1,0.501813,0,0,,0,0,1
73:geospatial-repair-2:static_router:verify-0,validation,geospatial,geospatial-repair-2,73,static_router,0,completed,1,6.6e-05,6.6e-05,0,5.063164,3,1,1,0,1,1066,0,5,5,2,2,0,0,0,unknown,,0,0,0
73:geospatial-repair-2:static_router:verify-1,validation,geospatial,geospatial-repair-2,73,static_router,1,completed,1,0.001521,0.000266,0.001255,59.981442,5,4,4,1,0,3626,8698,5,5,2,2,1,0.762822,0,0,,1,0,0
73:geospatial-repair-3:static_router:verify-0,validation,geospatial,geospatial-repair-3,73,static_router,0,completed,1,6e-05,6e-05,0,5.666697,3,1,1,0,1,1016,0,5,5,2,2,0,0,0,unknown,,0,0,1
73:geospatial-repair-3:static_router:verify-1,validation,geospatial,geospatial-repair-3,73,static_router,1,completed,1,0.000156,0.000156,0,13.980042,5,2,2,0,1,2188,0,5,5,2,2,1,0.504273,0,0,,1,0,1
101:binary_protocol-repair-1:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-1,101,static_router,0,completed,1,9.8e-05,9.8e-05,0,5.718394,3,1,1,0,1,1350,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-1:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-1,101,static_router,1,completed,1,0.000392,0.000392,0,17.370233,4,1,1,0,1,3613,0,5,5,3,3,1,0.452295,0,0,,0,0,1
101:binary_protocol-repair-2:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-2,101,static_router,0,completed,1,0.000193,0.000193,0,18.101246,4,2,2,0,1,2523,0,5,5,3,3,0,0,0,unknown,,1,0,0
101:binary_protocol-repair-2:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-2,101,static_router,1,completed,1,0.000151,0.000151,0,7.871914,4,1,1,0,1,1763,0,5,5,3,3,1,0.453012,0,0,,0,0,1
101:binary_protocol-repair-3:static_router:verify-0,validation,binary_protocol,binary_protocol-repair-3,101,static_router,0,completed,1,0.000114,0.000114,0,5.944402,3,1,1,0,1,1472,0,5,5,3,3,0,0,0,unknown,,0,0,1
